dt_captura,no_emissor,link,no_tipo_rating,de_rating_br,de_rating_cp,de_rating_lp,dt_acao_rating,de_acao_rating,de_outlook,link_relatorio
2026-09-25,LESTE LLF CID FIDC NP I  - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/3574/Leste_LLF_CID_FIDC_NP_I__-_Seniores_Única,FIDCs,brBBB-,,brBBB-,2025-08-19,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Leste_LLF_CID_FIDC_NP_I_/10019
2026-09-25,LESTE CREDIT PRECATÓRIOS III - FIDC NP - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/4620/Leste_Credit_Precatórios_III_-_FIDC_NP_-_Seniores_Única,FIDCs,brBBB-,,brBBB-,2024-07-24,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Leste_Credit_Precatórios_III_-_FIDC_NP/10976
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2020-04-02,Observação Negativa,,https://www.austin.com.br/Relatorio/Rating/Lecca_FIDC/9864
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2019-11-28,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2019-08-26,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2019-05-17,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2019-02-21,Observação Negativa,,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2018-08-14,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2018-06-19,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2018-03-19,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2017-12-19,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2017-09-08,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2017-05-12,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2017-02-10,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2016-11-22,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2016-07-29,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2016-02-17,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2015-11-16,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2015-05-13,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2014-11-21,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2014-08-18,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2014-05-23,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2014-02-07,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2013-11-25,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2012-05-15,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2012-02-22,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2011-11-17,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2011-08-12,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2011-05-16,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2011-02-18,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2010-11-18,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2010-08-12,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2010-02-12,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2009-11-12,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2009-08-13,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2009-05-13,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2009-02-26,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2008-11-13,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2008-07-31,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2008-05-26,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2008-02-12,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2007-10-15,Confirmação,Estável,
2026-09-25,LECCA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/317/Lecca_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2007-08-09,Confirmação,Estável,
2026-09-25,LEVE FIDC - SENIORES 2ª SÉRIE,https://www.austin.com.br/Historico-Rating/3788/Leve_FIDC_-_Seniores_2ª_série,FIDCs,brA,,brA,2021-04-16,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Leve_FIDC/10186
2026-09-25,LEVE FIDC - SUBORDINADAS MEZANINO III,https://www.austin.com.br/Historico-Rating/3790/Leve_FIDC_-_Subordinadas_Mezanino_III_,FIDCs,brBB+,,brBB+,2021-04-16,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Leve_FIDC/10188
2026-09-25,LESTE LLF CID FIDC NP I  - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/3573/Leste_LLF_CID_FIDC_NP_I__-_Subordinadas_,FIDCs,brBB-,,brBB-,2025-08-19,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Leste_LLF_CID_FIDC_NP_I_/10018
2026-09-25,LIMAJ FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/4597/Limaj_FIDC_-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2024-07-15,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Limaj_FIDC/10937
2026-09-25,LIMAJ FIDC - SUBORDINADAS MEZANINO,https://www.austin.com.br/Historico-Rating/4596/Limaj_FIDC_-_Subordinadas_Mezanino_,FIDCs,brB+,,brB+,2024-07-15,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Limaj_FIDC/10936
2026-09-25,LIMAJ FIDC - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/4621/LIMAJ_FIDC_-_Seniores_Única,FIDCs,brBB,,brBB,2024-07-19,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/LIMAJ_FIDC/10977
2026-09-25,LIVRE FIDC - SENIORES 3ª SÉRIE,https://www.austin.com.br/Historico-Rating/3387/Livre_FIDC_-_Seniores_3ª_série,FIDCs,brA,,brA,2020-04-02,Observação Negativa,,https://www.austin.com.br/Relatorio/Rating/Livre_FIDC/9920
2026-09-25,LIVRE FIDC - SENIORES 3ª SÉRIE,https://www.austin.com.br/Historico-Rating/3387/Livre_FIDC_-_Seniores_3ª_série,FIDCs,brA,,brA,2019-11-08,Rating Inicial,Estável,
2026-09-25,LS INTERBANK FIDC - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/3102/LS_Interbank_FIDC_-_Seniores_Única,FIDCs,brA-,,brA-,2020-04-02,Observação Negativa,,https://www.austin.com.br/Relatorio/Rating/LS_Interbank_FIDC/9923
2026-09-25,LS INTERBANK FIDC - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/3102/LS_Interbank_FIDC_-_Seniores_Única,FIDCs,brA-,,brA-,2019-06-27,Rating Inicial,Estável,
2026-09-25,LIVRE FIDC  - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1709/Livre_FIDC__-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2020-04-02,Observação Negativa,,https://www.austin.com.br/Relatorio/Rating/Livre_FIDC_/9919
2026-09-25,LIVRE FIDC  - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1709/Livre_FIDC__-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2019-11-01,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1709/Livre_FIDC__-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2019-09-12,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1709/Livre_FIDC__-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2019-05-08,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1709/Livre_FIDC__-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2019-02-21,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1709/Livre_FIDC__-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2018-07-13,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1709/Livre_FIDC__-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2018-06-21,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1709/Livre_FIDC__-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2017-05-15,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1709/Livre_FIDC__-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2017-02-15,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1709/Livre_FIDC__-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2016-11-11,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1709/Livre_FIDC__-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2016-07-29,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1709/Livre_FIDC__-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2016-05-20,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1709/Livre_FIDC__-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2016-02-15,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1709/Livre_FIDC__-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2015-11-16,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1709/Livre_FIDC__-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2015-08-17,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1709/Livre_FIDC__-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2015-05-15,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1709/Livre_FIDC__-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2015-02-11,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1709/Livre_FIDC__-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2014-11-13,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1709/Livre_FIDC__-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2014-05-09,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/1709/Livre_FIDC__-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2013-12-11,Rating Inicial,Estável,
2026-09-25,LS INTERBANK FIDC - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/4450/LS_Interbank_FIDC_-_Mezanino_Classe_A_,FIDCs,brBB-,,brBB-,2024-02-15,Rating Inicial,Estável,
2026-09-25,LIVRE FIDC  - SENIORES 2ª SÉRIE,https://www.austin.com.br/Historico-Rating/1708/Livre_FIDC__-_Seniores_2ª_série,FIDCs,brA,,brA,2020-04-02,Observação Negativa,,https://www.austin.com.br/Relatorio/Rating/Livre_FIDC_/9918
2026-09-25,LIVRE FIDC  - SENIORES 2ª SÉRIE,https://www.austin.com.br/Historico-Rating/1708/Livre_FIDC__-_Seniores_2ª_série,FIDCs,brA,,brA,2019-11-01,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SENIORES 2ª SÉRIE,https://www.austin.com.br/Historico-Rating/1708/Livre_FIDC__-_Seniores_2ª_série,FIDCs,brA,,brA,2019-08-12,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SENIORES 2ª SÉRIE,https://www.austin.com.br/Historico-Rating/1708/Livre_FIDC__-_Seniores_2ª_série,FIDCs,brA,,brA,2019-05-08,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SENIORES 2ª SÉRIE,https://www.austin.com.br/Historico-Rating/1708/Livre_FIDC__-_Seniores_2ª_série,FIDCs,brA,,brA,2019-02-21,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SENIORES 2ª SÉRIE,https://www.austin.com.br/Historico-Rating/1708/Livre_FIDC__-_Seniores_2ª_série,FIDCs,brA,,brA,2018-07-13,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SENIORES 2ª SÉRIE,https://www.austin.com.br/Historico-Rating/1708/Livre_FIDC__-_Seniores_2ª_série,FIDCs,brA,,brA,2018-06-21,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SENIORES 2ª SÉRIE,https://www.austin.com.br/Historico-Rating/1708/Livre_FIDC__-_Seniores_2ª_série,FIDCs,brA,,brA,2017-05-15,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SENIORES 2ª SÉRIE,https://www.austin.com.br/Historico-Rating/1708/Livre_FIDC__-_Seniores_2ª_série,FIDCs,brA,,brA,2017-02-15,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SENIORES 2ª SÉRIE,https://www.austin.com.br/Historico-Rating/1708/Livre_FIDC__-_Seniores_2ª_série,FIDCs,brA,,brA,2016-11-11,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SENIORES 2ª SÉRIE,https://www.austin.com.br/Historico-Rating/1708/Livre_FIDC__-_Seniores_2ª_série,FIDCs,brA,,brA,2016-07-29,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SENIORES 2ª SÉRIE,https://www.austin.com.br/Historico-Rating/1708/Livre_FIDC__-_Seniores_2ª_série,FIDCs,brA,,brA,2016-05-20,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SENIORES 2ª SÉRIE,https://www.austin.com.br/Historico-Rating/1708/Livre_FIDC__-_Seniores_2ª_série,FIDCs,brA,,brA,2016-02-15,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SENIORES 2ª SÉRIE,https://www.austin.com.br/Historico-Rating/1708/Livre_FIDC__-_Seniores_2ª_série,FIDCs,brA,,brA,2015-11-16,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SENIORES 2ª SÉRIE,https://www.austin.com.br/Historico-Rating/1708/Livre_FIDC__-_Seniores_2ª_série,FIDCs,brA,,brA,2015-08-17,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SENIORES 2ª SÉRIE,https://www.austin.com.br/Historico-Rating/1708/Livre_FIDC__-_Seniores_2ª_série,FIDCs,brA,,brA,2015-05-15,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SENIORES 2ª SÉRIE,https://www.austin.com.br/Historico-Rating/1708/Livre_FIDC__-_Seniores_2ª_série,FIDCs,brA,,brA,2015-02-11,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SENIORES 2ª SÉRIE,https://www.austin.com.br/Historico-Rating/1708/Livre_FIDC__-_Seniores_2ª_série,FIDCs,brA,,brA,2014-11-13,Confirmação,Estável,
2026-09-25,LIVRE FIDC  - SENIORES 2ª SÉRIE,https://www.austin.com.br/Historico-Rating/1708/Livre_FIDC__-_Seniores_2ª_série,FIDCs,brA,,brA,2014-10-14,Rating Inicial,Estável,
2026-09-25,LS INTERBANK FIDC - SUBORDINADAS MEZANINO,https://www.austin.com.br/Historico-Rating/3101/LS_Interbank_FIDC_-_Subordinadas_Mezanino_,FIDCs,brB-,,brB-,2020-04-02,Observação Negativa,,https://www.austin.com.br/Relatorio/Rating/LS_Interbank_FIDC/9922
2026-09-25,LS INTERBANK FIDC - SUBORDINADAS MEZANINO,https://www.austin.com.br/Historico-Rating/3101/LS_Interbank_FIDC_-_Subordinadas_Mezanino_,FIDCs,brBB-,,brBB-,2019-06-27,Rating Inicial,Estável,
2026-09-25,LUMINAE FIDC  - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/3674/Luminae_FIDC__-_Seniores_Única,FIDCs,brBBB,,brBBB,2020-12-10,Rating Preliminar,,https://www.austin.com.br/Relatorio/Rating/Luminae_FIDC_/10118
2026-09-25,LUSITANO FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/4673/LUSITANO_FIDC_-_Subordinadas_Júnior_,FIDCs,brB,,brB,2024-08-08,Confirmação,Estável,
2026-09-25,LS INTERBANK FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3100/LS_Interbank_FIDC_-_Subordinadas_Júnior_,FIDCs,brCCC,,brCCC,2020-04-02,Observação Negativa,,https://www.austin.com.br/Relatorio/Rating/LS_Interbank_FIDC/9921
2026-09-25,LS INTERBANK FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3100/LS_Interbank_FIDC_-_Subordinadas_Júnior_,FIDCs,brCCC,,brCCC,2019-06-27,Rating Inicial,Estável,
2026-09-25,LUMINAE FIDC  - SUBORDINADAS MEZANINO,https://www.austin.com.br/Historico-Rating/3675/Luminae_FIDC__-_Subordinadas_Mezanino_,FIDCs,brBB+,,brBB+,2020-12-10,Rating Preliminar,,https://www.austin.com.br/Relatorio/Rating/Luminae_FIDC_/10117
2026-09-25,LUSITANO FIDC - SUBORDINADAS MEZANINO,https://www.austin.com.br/Historico-Rating/4672/LUSITANO_FIDC_-_Subordinadas_Mezanino_,FIDCs,brBBB+,,brBBB+,2024-08-08,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/LUSITANO_FIDC/11056
2026-09-25,LUSITANO FIDC - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/4671/LUSITANO_FIDC_-_Seniores_Única,FIDCs,brA+,,brA+,2024-08-08,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/LUSITANO_FIDC/11055
2026-09-25,MANI FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/4341/Mani_FIDC_-_Subordinadas_Júnior_,FIDCs,brCCC,,brCCC,2023-10-10,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Mani_FIDC/10710
2026-09-25,MARABÁ FIDC NP - SUBORDINADAS MEZANINO,https://www.austin.com.br/Historico-Rating/3835/Marabá_FIDC_NP_-_Subordinadas_Mezanino_,FIDCs,brBBB-,,brBBB-,2021-08-03,Rating Preliminar,,
2026-09-25,MANI FIDC - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/4339/Mani_FIDC_-_Seniores_Única,FIDCs,brB+,,brB+,2023-10-10,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Mani_FIDC/10708
2026-09-25,MANI FIDC - SUBORDINADAS MEZANINO,https://www.austin.com.br/Historico-Rating/4340/Mani_FIDC_-_Subordinadas_Mezanino_,FIDCs,brB-,,brB-,2023-10-10,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Mani_FIDC/10709
2026-09-25,MB GÊNESIS FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/5088/MB_Gênesis_FIDC_-_Subordinadas_Júnior_,FIDCs,brBB+,,brBB+,2026-02-19,Rating Inicial,,https://www.austin.com.br/Relatorio/Rating/MB_Gênesis_FIDC/11497
2026-09-25,MB GÊNESIS FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/5088/MB_Gênesis_FIDC_-_Subordinadas_Júnior_,FIDCs,brBB+,,brBB+,2026-02-19,Rating Inicial,,https://www.austin.com.br/Relatorio/Rating/MB_Gênesis_FIDC/11498
2026-09-25,MARTE FIDC  - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/3733/Marte_FIDC__-_Seniores_1ª_série,FIDCs,brA-,,brA-,2021-01-22,Rating Preliminar,,https://www.austin.com.br/Relatorio/Rating/Marte_FIDC_/10163
2026-09-25,MATRIZ FIC FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3257/Matriz_FIC_FIDC_-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2020-04-02,Observação Negativa,,https://www.austin.com.br/Relatorio/Rating/Matriz_FIC_FIDC/9892
2026-09-25,MATRIZ FIC FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3257/Matriz_FIC_FIDC_-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2020-03-13,Confirmação,Estável,
2026-09-25,MATRIZ FIC FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3257/Matriz_FIC_FIDC_-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2019-06-10,Rating Inicial,Estável,
2026-09-25,MATRIZ FIC FIDC - SUBORDINADAS MEZANINO,https://www.austin.com.br/Historico-Rating/3256/Matriz_FIC_FIDC_-_Subordinadas_Mezanino_,FIDCs,brBB-,,brBB-,2020-04-02,Observação Negativa,,https://www.austin.com.br/Relatorio/Rating/Matriz_FIC_FIDC/9891
2026-09-25,MATRIZ FIC FIDC - SUBORDINADAS MEZANINO,https://www.austin.com.br/Historico-Rating/3256/Matriz_FIC_FIDC_-_Subordinadas_Mezanino_,FIDCs,brBB-,,brBB-,2020-03-13,Confirmação,Estável,
