dt_captura,no_emissor,link
2026-09-25,GOL Linhas Aereas Inteligentes S.A.,https://www.fitchratings.com/entity/gol-linhas-aereas-inteligentes-sa-83366465
2026-09-25,Dollar Diversified Payment Rights Finance Company,https://www.fitchratings.com/entity/dollar-diversified-payment-rights-finance-company-96767316
2026-09-25,Companhia Paraibana de Gas PBGAS,https://www.fitchratings.com/entity/companhia-paraibana-de-gas-pbgas-97518314
2026-09-25,Refinaria de Mataripe S.A.,https://www.fitchratings.com/entity/refinaria-de-mataripe-sa-97631572
2026-09-25,Anima Holding S.A.,https://www.fitchratings.com/entity/anima-holding-sa-94141490
2026-09-25,Mateus Supermercados S.A.,https://www.fitchratings.com/entity/mateus-supermercados-sa-96026490
2026-09-25,Laboratorio Sabin de Analises Clinicas S.A.,https://www.fitchratings.com/entity/laboratorio-sabin-de-analises-clinicas-ltda-96350585
2026-09-25,Opea Securitizadora S.A. 2024-301-1 (Almeida Junior),https://www.fitchratings.com/entity/opea-securitizadora-sa-2024-301-1-almeida-junior-97635401
2026-09-25,"Opea Securitizadora S.A. 2025-539-1,2 (Almeida Junior)",https://www.fitchratings.com/entity/opea-securitizadora-sa-2025-539-1-2-almeida-junior-97818673
2026-09-25,Opea Securitizadora S.A. 2023-65-1 (Klabin),https://www.fitchratings.com/entity/true-securitizadora-sa-2023-1-klabin-97512311
2026-09-25,"Opea Securitizadora S.A. 2023-249-1,2,3 (Ache)",https://www.fitchratings.com/entity/true-securitizadora-2023-1-2-3-ache-97559536
2026-09-25,"Eco Securitizadora 2024-331-1,2 (FS)",https://www.fitchratings.com/entity/eco-securitizadora-2024-331-1-2-fs-97612157
2026-09-25,"Eco Securitizadora 2023-243-1,2 (FS)",https://www.fitchratings.com/entity/eco-securitizadora-2023-1-2-fs-97478869
2026-09-25,"Eco Securitizadora 2025-384-1,2,3 (FS)",https://www.fitchratings.com/entity/eco-securitizadora-2025-384-1-2-3-fs-97712862
2026-09-25,"Eco Securitizadora 2023-297-1,2,3,4 (FS)",https://www.fitchratings.com/entity/eco-securitizadora-2023-1-2-3-4-fs-97550365
2026-09-25,Octante Securitizadora S.A. 2021-30-1 (FS),https://www.fitchratings.com/entity/octante-securitizadora-sa-97301621
2026-09-25,"Eco Securitizadora 2022-140-1,2 (FS)",https://www.fitchratings.com/entity/eco-securitizadora-2022-1-2-fs-97340470
2026-09-25,Eco Securitizadora 2022-167-2 (FS),https://www.fitchratings.com/entity/eco-securitizadora-2022-167-2-fs-agri-97377838
2026-09-25,"Eco Securitizadora 2023-264-1,2 (FS)",https://www.fitchratings.com/entity/eco-securitizadora-2023-264-1-2-fs-97506356
2026-09-25,"Eco Securitizadora 2024-310-1,2,3,4 (FS)",https://www.fitchratings.com/entity/eco-securitizadora-2024-310-1-2-3-4-fs-97571861
2026-09-25,"Opea Securitizadora S.A. 2015-1-61,62 (Havan)",https://www.fitchratings.com/entity/true-securitizadora-sa-96221293
2026-09-25,Eco Securitizadora 2024-349-1 (Amaggi),https://www.fitchratings.com/entity/eco-securitizadora-2024-349-1-amaggi-97646656
2026-09-25,"Opea Securitizadora S.A. 2023-192-1,2,3 (Assai)",https://www.fitchratings.com/entity/true-securitizadora-2023-1-2-3-assai-97511042
2026-09-25,Banco Citibank S.A.,https://www.fitchratings.com/entity/banco-citibank-sa-80362437
2026-09-25,Banco Sumitomo Mitsui Brasileiro S.A.,https://www.fitchratings.com/entity/banco-sumitomo-mitsui-brasileiro-sa-97252790
